report_id,row_id,col_id,cell_type,cell_formatted,sort_order,_sub_col_order
PUB-AE-BY-SOC,R0158,Xanomeline_High_Dose_n,INTEGER,1,158,1
PUB-AE-BY-SOC,R0158,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),158,2
PUB-AE-BY-SOC,R0158,Xanomeline_Low_Dose_n,INTEGER,3,158,1
PUB-AE-BY-SOC,R0158,Xanomeline_Low_Dose_pct,PERCENTAGE,(3.6),158,2
PUB-AE-BY-SOC,R0159,Placebo_n,INTEGER,0,159,1
PUB-AE-BY-SOC,R0159,Placebo_pct,PERCENTAGE,(0.0),159,2
PUB-AE-BY-SOC,R0159,Total_n,INTEGER,1,159,1
PUB-AE-BY-SOC,R0159,Total_pct,PERCENTAGE,(0.4),159,2
PUB-AE-BY-SOC,R0159,Xanomeline_High_Dose_n,INTEGER,0,159,1
PUB-AE-BY-SOC,R0159,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),159,2
PUB-AE-BY-SOC,R0159,Xanomeline_Low_Dose_n,INTEGER,1,159,1
PUB-AE-BY-SOC,R0159,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),159,2
PUB-AE-BY-SOC,R0160,Placebo_n,INTEGER,0,160,1
PUB-AE-BY-SOC,R0160,Placebo_pct,PERCENTAGE,(0.0),160,2
PUB-AE-BY-SOC,R0160,Total_n,INTEGER,7,160,1
PUB-AE-BY-SOC,R0160,Total_pct,PERCENTAGE,(2.8),160,2
PUB-AE-BY-SOC,R0160,Xanomeline_High_Dose_n,INTEGER,3,160,1
PUB-AE-BY-SOC,R0160,Xanomeline_High_Dose_pct,PERCENTAGE,(3.6),160,2
PUB-AE-BY-SOC,R0160,Xanomeline_Low_Dose_n,INTEGER,4,160,1
PUB-AE-BY-SOC,R0160,Xanomeline_Low_Dose_pct,PERCENTAGE,(4.8),160,2
PUB-AE-BY-SOC,R0161,Placebo_n,INTEGER,0,161,1
PUB-AE-BY-SOC,R0161,Placebo_pct,PERCENTAGE,(0.0),161,2
PUB-AE-BY-SOC,R0161,Total_n,INTEGER,1,161,1
PUB-AE-BY-SOC,R0161,Total_pct,PERCENTAGE,(0.4),161,2
PUB-AE-BY-SOC,R0161,Xanomeline_High_Dose_n,INTEGER,1,161,1
PUB-AE-BY-SOC,R0161,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),161,2
PUB-AE-BY-SOC,R0161,Xanomeline_Low_Dose_n,INTEGER,0,161,1
PUB-AE-BY-SOC,R0161,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),161,2
PUB-AE-BY-SOC,R0162,Placebo_n,INTEGER,0,162,1
PUB-AE-BY-SOC,R0162,Placebo_pct,PERCENTAGE,(0.0),162,2
PUB-AE-BY-SOC,R0162,Total_n,INTEGER,3,162,1
PUB-AE-BY-SOC,R0162,Total_pct,PERCENTAGE,(1.2),162,2
PUB-AE-BY-SOC,R0162,Xanomeline_High_Dose_n,INTEGER,1,162,1
PUB-AE-BY-SOC,R0162,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),162,2
PUB-AE-BY-SOC,R0162,Xanomeline_Low_Dose_n,INTEGER,2,162,1
PUB-AE-BY-SOC,R0162,Xanomeline_Low_Dose_pct,PERCENTAGE,(2.4),162,2
PUB-AE-BY-SOC,R0163,Placebo_n,INTEGER,2,163,1
PUB-AE-BY-SOC,R0163,Placebo_pct,PERCENTAGE,(2.3),163,2
PUB-AE-BY-SOC,R0163,Total_n,INTEGER,5,163,1
PUB-AE-BY-SOC,R0163,Total_pct,PERCENTAGE,(2.0),163,2
PUB-AE-BY-SOC,R0163,Xanomeline_High_Dose_n,INTEGER,1,163,1
PUB-AE-BY-SOC,R0163,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),163,2
PUB-AE-BY-SOC,R0163,Xanomeline_Low_Dose_n,INTEGER,2,163,1
PUB-AE-BY-SOC,R0163,Xanomeline_Low_Dose_pct,PERCENTAGE,(2.4),163,2
PUB-AE-BY-SOC,R0164,Placebo_n,INTEGER,0,164,1
PUB-AE-BY-SOC,R0164,Placebo_pct,PERCENTAGE,(0.0),164,2
PUB-AE-BY-SOC,R0164,Total_n,INTEGER,3,164,1
PUB-AE-BY-SOC,R0164,Total_pct,PERCENTAGE,(1.2),164,2
PUB-AE-BY-SOC,R0164,Xanomeline_High_Dose_n,INTEGER,0,164,1
PUB-AE-BY-SOC,R0164,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),164,2
PUB-AE-BY-SOC,R0164,Xanomeline_Low_Dose_n,INTEGER,3,164,1
PUB-AE-BY-SOC,R0164,Xanomeline_Low_Dose_pct,PERCENTAGE,(3.6),164,2
PUB-AE-BY-SOC,R0165,Placebo_n,INTEGER,1,165,1
PUB-AE-BY-SOC,R0165,Placebo_pct,PERCENTAGE,(1.2),165,2
PUB-AE-BY-SOC,R0165,Total_n,INTEGER,1,165,1
PUB-AE-BY-SOC,R0165,Total_pct,PERCENTAGE,(0.4),165,2
PUB-AE-BY-SOC,R0165,Xanomeline_High_Dose_n,INTEGER,0,165,1
PUB-AE-BY-SOC,R0165,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),165,2
PUB-AE-BY-SOC,R0165,Xanomeline_Low_Dose_n,INTEGER,0,165,1
PUB-AE-BY-SOC,R0165,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),165,2
PUB-AE-BY-SOC,R0166,Placebo_n,INTEGER,2,166,1
PUB-AE-BY-SOC,R0166,Placebo_pct,PERCENTAGE,(2.3),166,2
PUB-AE-BY-SOC,R0166,Total_n,INTEGER,6,166,1
PUB-AE-BY-SOC,R0166,Total_pct,PERCENTAGE,(2.4),166,2
PUB-AE-BY-SOC,R0166,Xanomeline_High_Dose_n,INTEGER,1,166,1
PUB-AE-BY-SOC,R0166,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),166,2
PUB-AE-BY-SOC,R0166,Xanomeline_Low_Dose_n,INTEGER,3,166,1
PUB-AE-BY-SOC,R0166,Xanomeline_Low_Dose_pct,PERCENTAGE,(3.6),166,2
PUB-AE-BY-SOC,R0167,Placebo_n,INTEGER,0,167,1
PUB-AE-BY-SOC,R0167,Placebo_pct,PERCENTAGE,(0.0),167,2
PUB-AE-BY-SOC,R0167,Total_n,INTEGER,1,167,1
PUB-AE-BY-SOC,R0167,Total_pct,PERCENTAGE,(0.4),167,2
PUB-AE-BY-SOC,R0167,Xanomeline_High_Dose_n,INTEGER,1,167,1
PUB-AE-BY-SOC,R0167,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),167,2
PUB-AE-BY-SOC,R0167,Xanomeline_Low_Dose_n,INTEGER,0,167,1
PUB-AE-BY-SOC,R0167,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),167,2
PUB-AE-BY-SOC,R0168,Placebo_n,INTEGER,1,168,1
PUB-AE-BY-SOC,R0168,Placebo_pct,PERCENTAGE,(1.2),168,2
PUB-AE-BY-SOC,R0168,Total_n,INTEGER,2,168,1
PUB-AE-BY-SOC,R0168,Total_pct,PERCENTAGE,(0.8),168,2
PUB-AE-BY-SOC,R0168,Xanomeline_High_Dose_n,INTEGER,1,168,1
PUB-AE-BY-SOC,R0168,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),168,2
PUB-AE-BY-SOC,R0168,Xanomeline_Low_Dose_n,INTEGER,0,168,1
PUB-AE-BY-SOC,R0168,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),168,2
PUB-AE-BY-SOC,R0169,Placebo_n,INTEGER,0,169,1
PUB-AE-BY-SOC,R0169,Placebo_pct,PERCENTAGE,(0.0),169,2
PUB-AE-BY-SOC,R0169,Total_n,INTEGER,1,169,1
PUB-AE-BY-SOC,R0169,Total_pct,PERCENTAGE,(0.4),169,2
PUB-AE-BY-SOC,R0169,Xanomeline_High_Dose_n,INTEGER,0,169,1
PUB-AE-BY-SOC,R0169,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),169,2
PUB-AE-BY-SOC,R0169,Xanomeline_Low_Dose_n,INTEGER,1,169,1
PUB-AE-BY-SOC,R0169,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),169,2
PUB-AE-BY-SOC,R0170,Placebo_n,INTEGER,1,170,1
PUB-AE-BY-SOC,R0170,Placebo_pct,PERCENTAGE,(1.2),170,2
PUB-AE-BY-SOC,R0170,Total_n,INTEGER,1,170,1
PUB-AE-BY-SOC,R0170,Total_pct,PERCENTAGE,(0.4),170,2
PUB-AE-BY-SOC,R0170,Xanomeline_High_Dose_n,INTEGER,0,170,1
PUB-AE-BY-SOC,R0170,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),170,2
PUB-AE-BY-SOC,R0170,Xanomeline_Low_Dose_n,INTEGER,0,170,1
PUB-AE-BY-SOC,R0170,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),170,2
PUB-AE-BY-SOC,R0171,Placebo_n,INTEGER,0,171,1
PUB-AE-BY-SOC,R0171,Placebo_pct,PERCENTAGE,(0.0),171,2
PUB-AE-BY-SOC,R0171,Total_n,INTEGER,1,171,1
PUB-AE-BY-SOC,R0171,Total_pct,PERCENTAGE,(0.4),171,2
PUB-AE-BY-SOC,R0171,Xanomeline_High_Dose_n,INTEGER,1,171,1
PUB-AE-BY-SOC,R0171,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),171,2
PUB-AE-BY-SOC,R0171,Xanomeline_Low_Dose_n,INTEGER,0,171,1
PUB-AE-BY-SOC,R0171,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),171,2
PUB-AE-BY-SOC,R0172,Placebo_n,INTEGER,0,172,1
PUB-AE-BY-SOC,R0172,Placebo_pct,PERCENTAGE,(0.0),172,2
PUB-AE-BY-SOC,R0172,Total_n,INTEGER,1,172,1
PUB-AE-BY-SOC,R0172,Total_pct,PERCENTAGE,(0.4),172,2
PUB-AE-BY-SOC,R0172,Xanomeline_High_Dose_n,INTEGER,1,172,1
PUB-AE-BY-SOC,R0172,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),172,2
PUB-AE-BY-SOC,R0172,Xanomeline_Low_Dose_n,INTEGER,0,172,1
PUB-AE-BY-SOC,R0172,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),172,2
PUB-AE-BY-SOC,R0173,Placebo_n,INTEGER,2,173,1
PUB-AE-BY-SOC,R0173,Placebo_pct,PERCENTAGE,(2.3),173,2
PUB-AE-BY-SOC,R0173,Total_n,INTEGER,4,173,1
PUB-AE-BY-SOC,R0173,Total_pct,PERCENTAGE,(1.6),173,2
PUB-AE-BY-SOC,R0173,Xanomeline_High_Dose_n,INTEGER,2,173,1
PUB-AE-BY-SOC,R0173,Xanomeline_High_Dose_pct,PERCENTAGE,(2.4),173,2
PUB-AE-BY-SOC,R0173,Xanomeline_Low_Dose_n,INTEGER,0,173,1
PUB-AE-BY-SOC,R0173,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),173,2
PUB-AE-BY-SOC,R0174,Placebo_n,INTEGER,1,174,1
PUB-AE-BY-SOC,R0174,Placebo_pct,PERCENTAGE,(1.2),174,2
PUB-AE-BY-SOC,R0174,Total_n,INTEGER,2,174,1
PUB-AE-BY-SOC,R0174,Total_pct,PERCENTAGE,(0.8),174,2
PUB-AE-BY-SOC,R0174,Xanomeline_High_Dose_n,INTEGER,0,174,1
PUB-AE-BY-SOC,R0174,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),174,2
PUB-AE-BY-SOC,R0174,Xanomeline_Low_Dose_n,INTEGER,1,174,1
PUB-AE-BY-SOC,R0174,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),174,2
PUB-AE-BY-SOC,R0175,Placebo_n,INTEGER,0,175,1
PUB-AE-BY-SOC,R0175,Placebo_pct,PERCENTAGE,(0.0),175,2
PUB-AE-BY-SOC,R0175,Total_n,INTEGER,1,175,1
PUB-AE-BY-SOC,R0175,Total_pct,PERCENTAGE,(0.4),175,2
PUB-AE-BY-SOC,R0175,Xanomeline_High_Dose_n,INTEGER,1,175,1
PUB-AE-BY-SOC,R0175,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),175,2
PUB-AE-BY-SOC,R0175,Xanomeline_Low_Dose_n,INTEGER,0,175,1
PUB-AE-BY-SOC,R0175,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),175,2
PUB-AE-BY-SOC,R0176,Placebo_n,INTEGER,0,176,1
PUB-AE-BY-SOC,R0176,Placebo_pct,PERCENTAGE,(0.0),176,2
PUB-AE-BY-SOC,R0176,Total_n,INTEGER,1,176,1
PUB-AE-BY-SOC,R0176,Total_pct,PERCENTAGE,(0.4),176,2
PUB-AE-BY-SOC,R0176,Xanomeline_High_Dose_n,INTEGER,1,176,1
PUB-AE-BY-SOC,R0176,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),176,2
PUB-AE-BY-SOC,R0176,Xanomeline_Low_Dose_n,INTEGER,0,176,1
PUB-AE-BY-SOC,R0176,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),176,2
PUB-AE-BY-SOC,R0177,Placebo_n,INTEGER,0,177,1
PUB-AE-BY-SOC,R0177,Placebo_pct,PERCENTAGE,(0.0),177,2
PUB-AE-BY-SOC,R0177,Total_n,INTEGER,1,177,1
PUB-AE-BY-SOC,R0177,Total_pct,PERCENTAGE,(0.4),177,2
PUB-AE-BY-SOC,R0177,Xanomeline_High_Dose_n,INTEGER,1,177,1
PUB-AE-BY-SOC,R0177,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),177,2
PUB-AE-BY-SOC,R0177,Xanomeline_Low_Dose_n,INTEGER,0,177,1
PUB-AE-BY-SOC,R0177,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),177,2
PUB-AE-BY-SOC,R0178,Placebo_n,INTEGER,0,178,1
PUB-AE-BY-SOC,R0178,Placebo_pct,PERCENTAGE,(0.0),178,2
PUB-AE-BY-SOC,R0178,Total_n,INTEGER,1,178,1
PUB-AE-BY-SOC,R0178,Total_pct,PERCENTAGE,(0.4),178,2
PUB-AE-BY-SOC,R0178,Xanomeline_High_Dose_n,INTEGER,0,178,1
PUB-AE-BY-SOC,R0178,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),178,2
PUB-AE-BY-SOC,R0178,Xanomeline_Low_Dose_n,INTEGER,1,178,1
PUB-AE-BY-SOC,R0178,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),178,2
PUB-AE-BY-SOC,R0179,Placebo_n,INTEGER,0,179,1
PUB-AE-BY-SOC,R0179,Placebo_pct,PERCENTAGE,(0.0),179,2
PUB-AE-BY-SOC,R0179,Total_n,INTEGER,1,179,1
PUB-AE-BY-SOC,R0179,Total_pct,PERCENTAGE,(0.4),179,2
PUB-AE-BY-SOC,R0179,Xanomeline_High_Dose_n,INTEGER,1,179,1
PUB-AE-BY-SOC,R0179,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),179,2
PUB-AE-BY-SOC,R0179,Xanomeline_Low_Dose_n,INTEGER,0,179,1
PUB-AE-BY-SOC,R0179,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),179,2
PUB-AE-BY-SOC,R0180,Placebo_n,INTEGER,1,180,1
PUB-AE-BY-SOC,R0180,Placebo_pct,PERCENTAGE,(1.2),180,2
PUB-AE-BY-SOC,R0180,Total_n,INTEGER,2,180,1
PUB-AE-BY-SOC,R0180,Total_pct,PERCENTAGE,(0.8),180,2
PUB-AE-BY-SOC,R0180,Xanomeline_High_Dose_n,INTEGER,0,180,1
PUB-AE-BY-SOC,R0180,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),180,2
PUB-AE-BY-SOC,R0180,Xanomeline_Low_Dose_n,INTEGER,1,180,1
PUB-AE-BY-SOC,R0180,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),180,2
PUB-AE-BY-SOC,R0181,Placebo_n,INTEGER,0,181,1
PUB-AE-BY-SOC,R0181,Placebo_pct,PERCENTAGE,(0.0),181,2
PUB-AE-BY-SOC,R0181,Total_n,INTEGER,1,181,1
PUB-AE-BY-SOC,R0181,Total_pct,PERCENTAGE,(0.4),181,2
PUB-AE-BY-SOC,R0181,Xanomeline_High_Dose_n,INTEGER,0,181,1
PUB-AE-BY-SOC,R0181,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),181,2
PUB-AE-BY-SOC,R0181,Xanomeline_Low_Dose_n,INTEGER,1,181,1
PUB-AE-BY-SOC,R0181,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),181,2
PUB-AE-BY-SOC,R0182,Placebo_n,INTEGER,1,182,1
PUB-AE-BY-SOC,R0182,Placebo_pct,PERCENTAGE,(1.2),182,2
PUB-AE-BY-SOC,R0182,Total_n,INTEGER,3,182,1
PUB-AE-BY-SOC,R0182,Total_pct,PERCENTAGE,(1.2),182,2
PUB-AE-BY-SOC,R0182,Xanomeline_High_Dose_n,INTEGER,1,182,1
PUB-AE-BY-SOC,R0182,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),182,2
PUB-AE-BY-SOC,R0182,Xanomeline_Low_Dose_n,INTEGER,1,182,1
PUB-AE-BY-SOC,R0182,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),182,2
PUB-AE-BY-SOC,R0183,Placebo_n,INTEGER,1,183,1
PUB-AE-BY-SOC,R0183,Placebo_pct,PERCENTAGE,(1.2),183,2
PUB-AE-BY-SOC,R0183,Total_n,INTEGER,2,183,1
PUB-AE-BY-SOC,R0183,Total_pct,PERCENTAGE,(0.8),183,2
PUB-AE-BY-SOC,R0183,Xanomeline_High_Dose_n,INTEGER,1,183,1
PUB-AE-BY-SOC,R0183,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),183,2
PUB-AE-BY-SOC,R0183,Xanomeline_Low_Dose_n,INTEGER,0,183,1
PUB-AE-BY-SOC,R0183,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),183,2
PUB-AE-BY-SOC,R0184,Placebo_n,INTEGER,1,184,1
PUB-AE-BY-SOC,R0184,Placebo_pct,PERCENTAGE,(1.2),184,2
PUB-AE-BY-SOC,R0184,Total_n,INTEGER,1,184,1
PUB-AE-BY-SOC,R0184,Total_pct,PERCENTAGE,(0.4),184,2
PUB-AE-BY-SOC,R0184,Xanomeline_High_Dose_n,INTEGER,0,184,1
PUB-AE-BY-SOC,R0184,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),184,2
PUB-AE-BY-SOC,R0184,Xanomeline_Low_Dose_n,INTEGER,0,184,1
PUB-AE-BY-SOC,R0184,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),184,2
PUB-AE-BY-SOC,R0185,Placebo_n,INTEGER,1,185,1
PUB-AE-BY-SOC,R0185,Placebo_pct,PERCENTAGE,(1.2),185,2
PUB-AE-BY-SOC,R0185,Total_n,INTEGER,2,185,1
PUB-AE-BY-SOC,R0185,Total_pct,PERCENTAGE,(0.8),185,2
PUB-AE-BY-SOC,R0185,Xanomeline_High_Dose_n,INTEGER,1,185,1
PUB-AE-BY-SOC,R0185,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),185,2
PUB-AE-BY-SOC,R0185,Xanomeline_Low_Dose_n,INTEGER,0,185,1
PUB-AE-BY-SOC,R0185,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),185,2
PUB-AE-BY-SOC,R0186,Placebo_n,INTEGER,1,186,1
PUB-AE-BY-SOC,R0186,Placebo_pct,PERCENTAGE,(1.2),186,2
PUB-AE-BY-SOC,R0186,Total_n,INTEGER,1,186,1
PUB-AE-BY-SOC,R0186,Total_pct,PERCENTAGE,(0.4),186,2
PUB-AE-BY-SOC,R0186,Xanomeline_High_Dose_n,INTEGER,0,186,1
PUB-AE-BY-SOC,R0186,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),186,2
PUB-AE-BY-SOC,R0186,Xanomeline_Low_Dose_n,INTEGER,0,186,1
PUB-AE-BY-SOC,R0186,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),186,2
PUB-AE-BY-SOC,R0187,Placebo_n,INTEGER,0,187,1
PUB-AE-BY-SOC,R0187,Placebo_pct,PERCENTAGE,(0.0),187,2
PUB-AE-BY-SOC,R0187,Total_n,INTEGER,1,187,1
PUB-AE-BY-SOC,R0187,Total_pct,PERCENTAGE,(0.4),187,2
PUB-AE-BY-SOC,R0187,Xanomeline_High_Dose_n,INTEGER,1,187,1
PUB-AE-BY-SOC,R0187,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),187,2
PUB-AE-BY-SOC,R0187,Xanomeline_Low_Dose_n,INTEGER,0,187,1
PUB-AE-BY-SOC,R0187,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),187,2
PUB-AE-BY-SOC,R0188,Placebo_n,INTEGER,1,188,1
PUB-AE-BY-SOC,R0188,Placebo_pct,PERCENTAGE,(1.2),188,2
PUB-AE-BY-SOC,R0188,Total_n,INTEGER,11,188,1
PUB-AE-BY-SOC,R0188,Total_pct,PERCENTAGE,(4.3),188,2
PUB-AE-BY-SOC,R0188,Xanomeline_High_Dose_n,INTEGER,5,188,1
PUB-AE-BY-SOC,R0188,Xanomeline_High_Dose_pct,PERCENTAGE,(6.0),188,2
PUB-AE-BY-SOC,R0188,Xanomeline_Low_Dose_n,INTEGER,5,188,1
PUB-AE-BY-SOC,R0188,Xanomeline_Low_Dose_pct,PERCENTAGE,(6.0),188,2
PUB-AE-BY-SOC,R0189,Placebo_n,INTEGER,0,189,1
PUB-AE-BY-SOC,R0189,Placebo_pct,PERCENTAGE,(0.0),189,2
PUB-AE-BY-SOC,R0189,Total_n,INTEGER,1,189,1
PUB-AE-BY-SOC,R0189,Total_pct,PERCENTAGE,(0.4),189,2
PUB-AE-BY-SOC,R0189,Xanomeline_High_Dose_n,INTEGER,0,189,1
PUB-AE-BY-SOC,R0189,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),189,2
PUB-AE-BY-SOC,R0189,Xanomeline_Low_Dose_n,INTEGER,1,189,1
PUB-AE-BY-SOC,R0189,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),189,2
PUB-AE-BY-SOC,R0190,Placebo_n,INTEGER,1,190,1
PUB-AE-BY-SOC,R0190,Placebo_pct,PERCENTAGE,(1.2),190,2
PUB-AE-BY-SOC,R0190,Total_n,INTEGER,3,190,1
PUB-AE-BY-SOC,R0190,Total_pct,PERCENTAGE,(1.2),190,2
PUB-AE-BY-SOC,R0190,Xanomeline_High_Dose_n,INTEGER,1,190,1
PUB-AE-BY-SOC,R0190,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),190,2
PUB-AE-BY-SOC,R0190,Xanomeline_Low_Dose_n,INTEGER,1,190,1
PUB-AE-BY-SOC,R0190,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),190,2
PUB-AE-BY-SOC,R0191,Placebo_n,INTEGER,1,191,1
PUB-AE-BY-SOC,R0191,Placebo_pct,PERCENTAGE,(1.2),191,2
PUB-AE-BY-SOC,R0191,Total_n,INTEGER,1,191,1
PUB-AE-BY-SOC,R0191,Total_pct,PERCENTAGE,(0.4),191,2
PUB-AE-BY-SOC,R0191,Xanomeline_High_Dose_n,INTEGER,0,191,1
PUB-AE-BY-SOC,R0191,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),191,2
PUB-AE-BY-SOC,R0191,Xanomeline_Low_Dose_n,INTEGER,0,191,1
PUB-AE-BY-SOC,R0191,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),191,2
PUB-AE-BY-SOC,R0192,Placebo_n,INTEGER,0,192,1
PUB-AE-BY-SOC,R0192,Placebo_pct,PERCENTAGE,(0.0),192,2
PUB-AE-BY-SOC,R0192,Total_n,INTEGER,3,192,1
PUB-AE-BY-SOC,R0192,Total_pct,PERCENTAGE,(1.2),192,2
PUB-AE-BY-SOC,R0192,Xanomeline_High_Dose_n,INTEGER,2,192,1
PUB-AE-BY-SOC,R0192,Xanomeline_High_Dose_pct,PERCENTAGE,(2.4),192,2
PUB-AE-BY-SOC,R0192,Xanomeline_Low_Dose_n,INTEGER,1,192,1
PUB-AE-BY-SOC,R0192,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),192,2
PUB-AE-BY-SOC,R0193,Placebo_n,INTEGER,1,193,1
PUB-AE-BY-SOC,R0193,Placebo_pct,PERCENTAGE,(1.2),193,2
PUB-AE-BY-SOC,R0193,Total_n,INTEGER,1,193,1
PUB-AE-BY-SOC,R0193,Total_pct,PERCENTAGE,(0.4),193,2
PUB-AE-BY-SOC,R0193,Xanomeline_High_Dose_n,INTEGER,0,193,1
PUB-AE-BY-SOC,R0193,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),193,2
PUB-AE-BY-SOC,R0193,Xanomeline_Low_Dose_n,INTEGER,0,193,1
PUB-AE-BY-SOC,R0193,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),193,2
PUB-AE-BY-SOC,R0194,Placebo_n,INTEGER,3,194,1
PUB-AE-BY-SOC,R0194,Placebo_pct,PERCENTAGE,(3.5),194,2
PUB-AE-BY-SOC,R0194,Total_n,INTEGER,7,194,1
PUB-AE-BY-SOC,R0194,Total_pct,PERCENTAGE,(2.8),194,2
PUB-AE-BY-SOC,R0194,Xanomeline_High_Dose_n,INTEGER,3,194,1
PUB-AE-BY-SOC,R0194,Xanomeline_High_Dose_pct,PERCENTAGE,(3.6),194,2
PUB-AE-BY-SOC,R0194,Xanomeline_Low_Dose_n,INTEGER,1,194,1
PUB-AE-BY-SOC,R0194,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),194,2
PUB-AE-BY-SOC,R0195,Placebo_n,INTEGER,0,195,1
PUB-AE-BY-SOC,R0195,Placebo_pct,PERCENTAGE,(0.0),195,2
PUB-AE-BY-SOC,R0195,Total_n,INTEGER,1,195,1
PUB-AE-BY-SOC,R0195,Total_pct,PERCENTAGE,(0.4),195,2
PUB-AE-BY-SOC,R0195,Xanomeline_High_Dose_n,INTEGER,1,195,1
PUB-AE-BY-SOC,R0195,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),195,2
PUB-AE-BY-SOC,R0195,Xanomeline_Low_Dose_n,INTEGER,0,195,1
PUB-AE-BY-SOC,R0195,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),195,2
PUB-AE-BY-SOC,R0196,Placebo_n,INTEGER,0,196,1
PUB-AE-BY-SOC,R0196,Placebo_pct,PERCENTAGE,(0.0),196,2
PUB-AE-BY-SOC,R0196,Total_n,INTEGER,2,196,1
PUB-AE-BY-SOC,R0196,Total_pct,PERCENTAGE,(0.8),196,2
PUB-AE-BY-SOC,R0196,Xanomeline_High_Dose_n,INTEGER,1,196,1
PUB-AE-BY-SOC,R0196,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),196,2
PUB-AE-BY-SOC,R0196,Xanomeline_Low_Dose_n,INTEGER,1,196,1
PUB-AE-BY-SOC,R0196,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),196,2
PUB-AE-BY-SOC,R0197,Placebo_n,INTEGER,1,197,1
PUB-AE-BY-SOC,R0197,Placebo_pct,PERCENTAGE,(1.2),197,2
PUB-AE-BY-SOC,R0197,Total_n,INTEGER,1,197,1
PUB-AE-BY-SOC,R0197,Total_pct,PERCENTAGE,(0.4),197,2
PUB-AE-BY-SOC,R0197,Xanomeline_High_Dose_n,INTEGER,0,197,1
PUB-AE-BY-SOC,R0197,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),197,2
PUB-AE-BY-SOC,R0197,Xanomeline_Low_Dose_n,INTEGER,0,197,1
